,Dátum,Accorde_Prizma_Alap,BUX,Citadella_Származtatott,Erste Duett Nyíltvégű Alapok Alapja,Erste_Stock_Hungary_Indexkövető_Részvény_A,Generali_Arany_Oroszlán_ESG,HOLD_Columbus,HOLD_Nemzetközi,HOLD_Orion,HOLD_VM_Abszolút_Származtatott_Befektetési,MBH_Fejlett_Piaci_Részvény,OTP Föld Kincsei Árupiaci Alapok Alapja HUF,OTP_Klímaváltozás_13030,OTP_Supra,Platina Delta Származtatott Befektetési Alap A,Raiffeisen Részvény Alap,Takarék Származtatott Befektetési Alap,TakarékApolloSzármaztatottRészvény,VIG_Opportunity_Fejlett_Piaci_Részvény,SPY,QQQ,VGT,BRK-B,USDHUF=X
878,2021-02-03,1.129844,1738.31143,2.456113,1.8935,2.4568,1.22779,2.284084,3.700781,1.084555,2.176894,2.009809,2.419507,2.362769,3.573587,3.968623,2.629125,0.939581,1.570679,2.214829,107194.02889059205,94299.28748831525,104800.47974674031,68718.5436486695,295.3349914550781
879,2021-02-02,1.128447,1741.605502,2.453422,1.8935,2.4593,1.219545,2.270452,3.673795,1.081248,2.175122,2.002177,2.392375,2.34867,3.592825,3.904378,2.628753,0.938121,1.561747,2.199408,106941.16199500859,94525.81958798692,105023.01323954016,68480.60928578489,294.8699951171875
880,2021-02-01,1.126397,1725.975953,2.45405,1.8935,2.4392,1.206979,2.27437,3.640556,1.079362,2.169942,1.977871,2.466464,2.325212,3.62443,3.860956,2.612684,0.939775,1.547405,2.173879,105292.71373481117,92869.6962871924,103221.02926119976,67518.68807687983,294.42999267578125
881,2021-01-29,1.125341,1718.772217,2.448805,1.8932,2.4282,1.198585,2.276012,3.605086,1.084255,2.166332,1.944416,2.367558,2.31333,3.667392,3.907599,2.638739,0.943056,1.537173,2.154041,104061.23118974268,91036.52337120567,101171.74285226874,67410.77759573981,295.8299865722656
882,2021-01-28,1.12473,1720.067023,2.452416,1.8933,2.4296,1.226176,2.274331,3.690061,1.080889,2.170623,1.995692,2.362518,2.34268,3.661514,3.891356,2.612619,0.941982,1.569814,2.210274,106859.36088884994,93581.6870338805,104229.3845311813,68754.50761809386,297.7030029296875
883,2021-01-27,1.12549,1701.393008,2.435548,1.8933,2.4063,1.219817,2.270532,3.654991,1.080977,2.178763,1.995648,2.319722,2.320206,3.647025,3.886519,2.640721,0.940949,1.557202,2.196203,105164.1736907959,92342.8211517334,102911.50021362305,67184.88018035889,295.5
884,2021-01-26,1.127128,1718.38333,2.453841,1.8932,2.4315,1.231305,2.287333,3.717974,1.085091,2.174033,2.026386,2.300847,2.374054,3.63783,3.939731,2.615684,0.939611,1.579875,2.222192,107375.66721569281,94617.9578248607,104607.86700171605,68160.31510777585,294.3399963378906
885,2021-01-25,1.126364,1705.838963,2.452972,1.8932,2.4143,1.216725,2.285141,3.704931,1.080031,2.177415,2.01413,2.299376,2.387001,3.635229,3.993643,2.618599,0.935415,1.56939,2.208508,107243.91648883559,94216.54844617099,104650.75946919713,68393.09102772223,293.5199890136719
886,2021-01-22,1.12868,1723.322876,2.464264,1.893,2.4387,1.228323,2.298578,3.689712,1.093527,2.18194,2.004849,2.30025,2.390983,3.646567,3.942777,2.635396,0.934264,1.570306,2.200094,106662.48456994537,93304.01004647836,103794.86576578114,68264.18993576663,293.0799865722656
887,2021-01-21,1.130373,1747.788403,2.484048,1.8928,2.4692,1.234001,2.320472,3.719067,1.107203,2.189129,2.004293,2.260547,2.394072,3.633239,3.93248,2.654545,0.935454,1.580628,2.21768,107611.13301116973,94071.61148842424,104654.24854287505,68992.90690908208,294.6400146484375
888,2021-01-20,1.129426,1741.918377,2.485954,1.8927,2.4625,1.236171,2.324132,3.726668,1.11455,2.189044,2.012383,2.259458,2.380823,3.638378,3.948563,2.670377,0.936575,1.58171,2.217499,107524.06993574463,93334.56852559745,103465.81961989496,69176.7307336242,294.6700134277344
889,2021-01-19,1.129871,1761.93841,2.473271,1.8928,2.4871,1.234022,2.329564,3.716804,1.1251,2.181693,1.980131,2.291408,2.37565,3.66448,3.961357,2.695437,0.940006,1.574895,2.208578,107082.12729828898,92095.07538832724,102525.95296457876,69783.31433111569,297.5199890136719
891,2021-01-15,1.128713,1745.949285,2.46881,1.8926,2.4629,1.234219,2.321933,3.685873,1.120944,2.182198,1.983612,2.301107,2.364612,3.683938,3.885015,2.71086,0.937998,1.569171,2.198341,105572.94998406619,90194.09993971512,100619.8753127195,69026.65146403201,295.6300048828125
892,2021-01-14,1.130506,1772.43649,2.479409,1.8924,2.4947,1.248456,2.33949,3.718749,1.133601,2.185177,1.985045,2.305253,2.386029,3.684016,3.98308,2.703598,0.936694,1.582503,2.215675,106575.12643784285,91107.98153346777,101907.16880960763,69627.0287608765,296.260009765625
893,2021-01-13,1.128125,1764.850134,2.479955,1.8923,2.4857,1.239757,2.329031,3.703287,1.128534,2.183721,1.996308,2.30931,2.378834,3.695131,3.918718,2.716461,0.938242,1.577669,2.208586,106054.02772952802,90830.72098321281,101688.66449017078,68894.10972960759,293.77899169921875
894,2021-01-12,1.126864,1747.545945,2.480333,1.8923,2.467,1.241433,2.340635,3.723073,1.136671,2.182085,1.975505,2.307398,2.383343,3.675772,3.917195,2.71903,0.940114,1.581634,2.215921,106901.83050119318,91187.5865869876,102265.9749552384,69192.42954293825,296.92498779296875
895,2021-01-11,1.128343,1766.0648,2.479908,1.8922,2.4916,1.243145,2.333448,3.714078,1.135591,2.182737,1.995436,2.327363,2.396448,3.706197,3.846317,2.721457,0.9401,1.582598,2.214561,106138.85116463061,90700.08832531516,101706.79634030443,68831.03775884025,294.8680114746094
896,2021-01-08,1.129281,1753.377377,2.490422,1.8917,2.4751,1.248272,2.324038,3.70973,1.132405,2.184561,1.990774,2.274336,2.398631,3.700704,3.998906,2.684016,0.93824,1.584141,2.209324,106095.24297628552,91372.00901348144,101848.9630946517,68514.62472807616,292.760009765625
897,2021-01-07,1.124474,1733.937268,2.513322,1.8916,2.4466,1.233147,2.319674,3.649473,1.128672,2.187006,1.97328,2.34244,2.391709,3.716603,4.067949,2.630998,0.933162,1.562787,2.174345,104683.03251142055,89518.45015935134,100333.3588079419,67653.73796391115,290.5090026855469
898,2021-01-06,1.120384,1701.84069,2.527777,1.8916,2.406,1.230646,2.31089,3.601389,1.118991,2.185755,1.934368,2.315287,2.335391,3.709565,3.927358,2.628537,0.933258,1.547788,2.145613,103557.0153320767,87748.46646382846,97940.64666111395,67159.16591465939,291.65399169921875
899,2021-01-05,1.118254,1676.28613,2.542089,1.8916,2.3752,1.222348,2.321204,3.627658,1.118205,2.176747,1.941626,2.389877,2.305943,3.717596,3.93646,2.623466,0.935642,1.549866,2.164602,104013.16021107882,89907.31350821815,100629.82796228491,67033.13521507569,294.69000244140625
900,2021-01-04,1.119361,1672.330343,2.549554,1.8915,2.3702,1.224829,2.31567,3.594772,1.120654,2.178504,1.944979,2.356673,2.280581,3.759618,3.88268,2.614935,0.934288,1.545376,2.15083,103620.68412197009,89447.53525754716,100117.55161555577,67529.82049224852,295.6000061035156
901,2020-12-31,1.117749,1661.232085,2.532492,1.8911,2.3532,1.235018,2.283736,3.648778,1.09902,2.178831,1.976995,2.333408,2.304923,3.728176,3.76179,2.629752,0.938348,1.576072,2.195825,105226.77610962745,90880.5359531315,101980.11357777938,68655.54648726806,296.0950012207031
902,2020-12-30,1.11827,1661.265275,2.532147,1.8911,2.3532,1.237885,2.286757,3.646372,1.105884,2.17894,1.974383,2.335833,2.29537,3.732248,3.755518,2.639671,0.938359,1.571123,2.189644,105154.47725538071,91055.53335941304,102338.12819484062,68296.75741183478,297.3949890136719
903,2020-12-29,1.117634,1648.820777,2.523594,1.8911,2.3348,1.237991,2.277374,3.637011,1.104395,2.180412,1.980756,2.349794,2.293011,3.735925,3.695189,2.632748,0.939764,1.569923,2.186701,105040.68490645662,91083.85530410334,102237.08790777251,68296.39059873298,297.49700927734375
