,Dátum,BUX,Citadella_Származtatott,Erste_Stock_Hungary_Indexkövető_Részvény_A,Generali_Arany_Oroszlán_ESG,HOLD_Columbus,HOLD_Nemzetközi,HOLD_VM_Abszolút_Származtatott_Befektetési,MBH_Fejlett_Piaci_Részvény,OTP Föld Kincsei Árupiaci Alapok Alapja HUF,OTP_Klímaváltozás_13030,OTP_Supra,Platina Delta Származtatott Befektetési Alap A,Raiffeisen Részvény Alap,Takarék Származtatott Befektetési Alap,VIG_Opportunity_Fejlett_Piaci_Részvény,SPY,QQQ,VGT,BRK-B,USDHUF=X
114,2024-03-01,2552.776216,3.360019,3.879,1.831279,3.332011,5.743355,2.652139,3.033265,3.886052,2.34547,4.052892,6.199466,4.183825,1.175721,3.42188,185075.70550673548,161360.2174720494,190821.93610147946,147848.49887726828,363.1659851074219
115,2024-02-29,2544.083875,3.367885,3.8651,1.825606,3.317706,5.694745,2.637869,3.013453,3.893369,2.306366,4.057747,6.13888,4.190723,1.173991,3.384178,183189.74006392527,158823.97351663373,187180.23813278042,148546.69228613283,362.8399963378906
116,2024-02-28,2549.076083,3.348665,3.8659,1.815905,3.309901,5.660786,2.633049,3.006701,3.900925,2.272302,4.070217,6.084438,4.197648,1.173408,3.365897,181316.12482392415,156424.22167731822,184168.7093210686,148543.5096136965,360.4200134277344
117,2024-02-27,2528.370065,3.349085,3.8348,1.806617,3.318123,5.626528,2.634129,2.994278,3.884152,2.259064,4.065544,6.01743,4.218204,1.173422,3.338634,180684.61555477232,156506.71136310697,184138.82392239943,146671.93021187745,358.69000244140625
118,2024-02-26,2547.532244,3.347756,3.864,1.801376,3.317033,5.635509,2.636162,2.979644,3.867265,2.242016,4.053633,5.980293,4.216535,1.174318,3.345793,180562.7518355921,156315.73923438042,184088.14719179273,146927.91281417012,359.114013671875
119,2024-02-23,2556.368642,3.346597,3.8789,1.802314,3.32545,5.650948,2.639384,2.992538,3.902502,2.231247,4.053844,5.923093,4.187062,1.173372,3.356372,180413.00741055608,155696.05480118096,182784.5239912439,149156.99078430422,357.50201416015625
120,2024-02-22,2553.729043,3.345185,3.8811,1.790944,3.318505,5.604681,2.63257,2.985566,3.920263,2.223914,4.047087,5.928157,4.161144,1.172755,3.323222,180360.7783432491,156218.34453408793,183477.62036939152,148479.89494865108,357.6449890136719
121,2024-02-21,2560.065839,3.342129,3.8854,1.768103,3.330189,5.554724,2.622292,2.942711,3.909311,2.231673,4.075811,5.865002,4.16005,1.173595,3.287754,177015.56943488866,152042.82029492036,178011.59814768657,146624.4533996582,358.2760009765625
122,2024-02-20,2544.594742,3.345382,3.8602,1.768098,3.329312,5.569813,2.621715,2.941058,3.917846,2.240612,4.053547,5.882727,4.140325,1.172065,3.297104,177916.17051081732,153569.3349935487,180619.8418883644,146747.03158004768,360.42498779296875
124,2024-02-16,2538.083409,3.324475,3.8542,1.771849,3.320022,5.61275,2.619028,2.969238,3.931948,2.282918,4.067564,5.899044,4.100621,1.171392,3.334406,179196.4273312334,154992.76278641168,183079.71689628717,146570.5018140748,361.0199890136719
125,2024-02-15,2533.976762,3.318553,3.8506,1.763138,3.317846,5.613985,2.620427,2.974811,3.876132,2.284641,4.053275,5.904719,4.095984,1.172189,3.332612,180600.13043218106,156851.22882553563,185560.77949416637,146063.43295332044,362.0360107421875
126,2024-02-14,2508.436374,3.319179,3.8085,1.748033,3.312702,5.576356,2.614665,2.969894,3.836079,2.262583,4.046468,5.873748,4.06614,1.170501,3.305235,179047.4698887486,156110.8235537028,185378.7857364118,144082.94691967778,361.3999938964844
127,2024-02-13,2499.141043,3.301156,3.7935,1.736523,3.295696,5.51328,2.609667,2.949276,3.842043,2.214816,4.046615,5.807358,4.093929,1.170393,3.264357,176241.96825221647,153389.64087775256,181703.94746878836,141721.35209997557,358.9700012207031
128,2024-02-12,2499.513513,3.289253,3.7869,1.757446,3.315117,5.587287,2.607476,2.963624,3.857251,2.268721,4.035111,5.846974,4.080922,1.170033,3.316077,178358.26093835663,155519.15131441783,184969.09933405556,142490.3458127575,358.2770080566406
129,2024-02-09,2508.021,3.29452,3.8062,1.752329,3.306989,5.579645,2.603914,2.96111,3.836093,2.250595,4.010488,5.825075,4.073365,1.169954,3.307422,179533.77577925753,157090.04475344438,187273.6780903414,143600.81189604476,360.4800109863281
130,2024-02-08,2487.111953,3.284255,3.769,1.74554,3.309677,5.545716,2.600831,2.965008,3.852252,2.225987,4.027344,5.785878,4.078785,1.16718,3.286013,178368.41817016248,155442.3625482442,184337.74893828668,143179.8659858033,360.2099914550781
131,2024-02-07,2483.41487,3.265363,3.7643,1.734977,3.320606,5.550369,2.595904,2.968772,3.837473,2.206468,4.034468,5.728761,4.075647,1.16558,3.282655,177735.3239802476,154672.5914368229,182837.97880125605,142795.72925875243,359.0899963378906
132,2024-02-06,2508.540524,3.268643,3.8007,1.736638,3.327903,5.531969,2.595965,2.947473,3.836552,2.177934,4.047587,5.702992,4.062544,1.167131,3.266598,176569.53542930353,153361.53374153562,180817.02894656826,141632.20852272958,359.7099914550781
133,2024-02-05,2502.192005,3.269392,3.7934,1.71419,3.310939,5.4785,2.598253,2.936491,3.819398,2.141216,4.020972,5.686973,4.068433,1.166385,3.231743,174063.89934379607,151929.12554338574,179073.34101104736,138967.93988901377,355.635009765625
134,2024-02-02,2520.282439,3.246029,3.8237,1.708578,3.311553,5.432713,2.599684,2.914999,3.822641,2.159151,4.003685,5.694469,4.051641,1.164681,3.199009,172870.16183191165,150534.2831177255,177113.55125045963,137508.83393096924,351.9100036621094
135,2024-02-01,2521.60434,3.244565,3.8232,1.709197,3.324802,5.448268,2.59731,2.868778,3.860577,2.1785,4.018152,5.686256,4.01644,1.16518,3.199485,172554.33652926702,149317.55094975233,176925.2763535576,137172.6740514282,354.9649963378906
136,2024-01-31,2472.136651,3.230365,3.7463,1.714441,3.29828,5.403565,2.591177,2.86611,3.833553,2.14549,4.042065,5.652491,4.00104,1.163688,3.191851,170903.31360528525,148080.72652751952,175265.4723668471,136676.677474536,356.1700134277344
137,2024-01-30,2439.947292,3.226955,3.7058,1.736576,3.285786,5.509207,2.591978,2.919353,3.812049,2.181825,4.02087,5.703443,3.973039,1.162215,3.253888,175103.10080366675,152225.53025771212,180386.81423088443,138974.453999524,358.9679870605469
138,2024-01-29,2439.068374,3.217526,3.7095,1.728945,3.290248,5.511059,2.593455,2.949238,3.832458,2.182235,4.013619,5.705142,3.956687,1.16254,3.241271,174666.0194415683,152744.86193691008,181544.09572569747,137099.8906246703,357.7950134277344
139,2024-01-26,2474.066224,3.211708,3.7569,1.715975,3.28319,5.432146,2.587213,2.913647,3.810205,2.148812,4.019982,5.648109,3.949161,1.161489,3.205357,171949.5892711915,150023.87631322257,178056.25161212403,136824.7015989991,355.0199890136719
140,2024-01-25,2491.697059,3.203087,3.7806,1.696213,3.280066,5.401043,2.588025,2.894482,3.822664,2.140035,3.996226,5.628766,3.949738,1.160724,3.180279,172498.09300480783,151212.09374830686,180268.45790160075,135468.35182006843,355.70001220703125
141,2024-01-24,2475.596777,3.204815,3.76,1.688258,3.275338,5.375572,2.588505,2.897144,3.838184,2.139607,4.004216,5.621905,3.91995,1.15976,3.170385,171495.0193045251,150966.09130043723,179766.3386754617,133898.4533896912,355.55499267578125
142,2024-01-23,2463.945417,3.202696,3.7432,1.654477,3.267105,5.355465,2.591468,2.886903,3.854987,2.139231,3.975207,5.612163,3.934142,1.159394,3.143741,169806.94408155233,148817.66196350008,177341.65056318976,131157.02767124027,352.44000244140625
143,2024-01-22,2498.192517,3.207788,3.7924,1.651651,3.262637,5.324426,2.592432,2.851715,3.855888,2.123494,3.945553,5.617809,3.929214,1.159038,3.130932,168396.53964156378,147400.36953619402,175651.6900999304,129016.81182670407,350.5320129394531
144,2024-01-19,2493.49041,3.176943,3.7874,1.643525,3.258172,5.321039,2.589918,2.835298,3.860318,2.105549,3.951051,5.607864,3.885723,1.158844,3.115131,168471.7183177676,147585.24974610843,174960.24980759993,128971.28958015144,351.42999267578125
145,2024-01-18,2454.436498,3.172251,3.7364,1.640114,3.25124,5.25935,2.587122,2.816652,3.851404,2.093428,3.98469,5.586739,3.864915,1.157924,3.08516,165346.24185497314,143801.2173363883,170160.11352306977,126546.71840861812,349.2099914550781
146,2024-01-17,2433.164414,3.153902,3.7066,1.62168,3.24271,5.213715,2.581079,2.780116,3.837764,2.068807,3.999023,5.559764,3.902225,1.157003,3.062028,163621.31902802363,141557.2194779329,166641.59615687653,125262.8738421388,348.6400146484375
147,2024-01-16,2443.83711,3.158511,3.7147,1.633075,3.259229,5.239618,2.58363,2.792039,3.819356,2.099521,4.015997,5.598488,3.919018,1.156652,3.078609,163294.71884581447,141286.32599779218,166294.60915783793,124944.21663824469,346.010009765625
149,2024-01-12,2456.806646,3.165027,3.7409,1.638917,3.2683,5.229965,2.579772,2.789593,3.794723,2.117325,4.025816,5.586511,3.930229,1.15517,3.064145,163413.74330937397,140884.003473646,165560.81954369787,125445.62475895509,344.9909973144531
150,2024-01-11,2435.189944,3.156218,3.7096,1.628379,3.253207,5.222088,2.576551,2.775859,3.797406,2.108435,4.011071,5.55764,3.93465,1.154688,3.047128,163076.72729520127,140618.71215259656,164966.56121583842,125177.17080987059,344.51800537109375
151,2024-01-10,2425.119287,3.142332,3.6962,1.632667,3.249053,5.216832,2.57165,2.771317,3.795962,2.112757,4.001503,5.516785,3.934175,1.153857,3.049458,164009.54288443923,141067.21392874047,165257.39038795047,127423.94523156248,346.33599853515625
152,2024-01-09,2390.974946,3.118665,3.6423,1.633375,3.247457,5.197325,2.561808,2.777608,3.795443,2.119846,4.007608,5.464056,3.907452,1.153166,3.04137,162349.786809952,139483.9967991449,163125.86649622023,126496.1068648072,344.7699890136719
153,2024-01-08,2369.801213,3.103062,3.6075,1.635618,3.238681,5.204162,2.565907,2.762653,3.794661,2.127081,4.002622,5.458179,3.899235,1.152154,3.031626,162716.72690973803,139311.93833832722,162957.76426814497,127031.29972576909,345.0249938964844
154,2024-01-05,2373.173439,3.086266,3.6123,1.630168,3.245124,5.163406,2.56985,2.743022,3.79317,2.105208,4.02482,5.452787,3.903212,1.151762,3.01887,160824.04795639962,136829.19261033833,159305.65077920258,126450.26971845701,345.8800048828125
155,2024-01-04,2349.691428,3.087221,3.5766,1.638562,3.247586,5.150625,2.571497,2.745927,3.792175,2.107372,4.0336,5.460953,3.897382,1.151183,3.021301,161550.8520453982,137472.77150057256,160206.6368952021,126531.18168028072,347.91900634765625
156,2024-01-03,2343.817076,3.074839,3.5703,1.637166,3.245755,5.189923,2.572614,2.769712,3.792802,2.113317,4.031946,5.461691,3.930792,1.15217,3.036153,162404.10854228586,138466.3199828379,161506.59481084347,127860.05429077148,348.6300048828125
157,2024-01-02,2346.288263,3.085871,3.574,1.661791,3.250445,5.211301,2.571935,2.791301,3.791642,2.171716,4.043548,5.511638,3.949599,1.152066,3.05485,162675.17379266396,139035.93567133322,162632.42843802646,125541.63733090833,346.3599853515625
158,2023-12-29,2341.710124,3.08202,3.5622,1.66704,3.242388,5.233559,2.569972,2.784899,3.788643,2.19588,4.03659,5.500681,3.944041,1.151241,3.071742,163297.8466949314,141176.06887678057,166719.42545265704,123311.62618312985,345.739990234375
159,2023-12-28,2346.229152,3.07528,3.5644,1.66131,3.231722,5.196817,2.568887,2.778234,3.787627,2.190132,4.014977,5.520985,3.953428,1.150017,3.04983,162900.38321420085,141035.1107751159,166788.08616644237,122968.3233363647,343.8999938964844
160,2023-12-27,2328.969324,3.080024,3.5417,1.665779,3.235836,5.229852,2.567843,2.769459,3.787824,2.202499,3.976734,5.548946,3.937476,1.150515,3.062257,163629.63421147317,141788.90949685872,167487.8524743989,123351.21833276376,345.57000732421875
161,2023-12-22,2329.484881,3.070957,3.5408,1.665662,3.229983,5.223526,2.567113,2.766722,3.784755,2.19298,3.985039,5.506489,3.938498,1.150238,3.060505,163424.12470418029,141311.39858151786,167298.16871377174,123773.51425899658,347.2200012207031
162,2023-12-21,2339.484443,3.080764,3.5521,1.671108,3.221634,5.248779,2.567015,2.773704,3.785601,2.197454,3.998021,5.488022,3.966001,1.151035,3.074381,164666.6184567362,142458.81475278735,168744.7589521855,124849.5077816844,350.56298828125
163,2023-12-20,2359.291764,3.084341,3.5791,1.681198,3.221527,5.215826,2.565889,2.778566,3.785549,2.187098,4.02211,5.454873,3.949047,1.151522,3.084764,162871.9237740375,140606.21089911181,166423.6792825861,124383.16220263671,350.0299987792969
164,2023-12-19,2351.65273,3.082603,3.5645,1.676498,3.205548,5.265902,2.561324,2.79762,3.783853,2.197066,3.994374,5.451389,3.943935,1.150508,3.088318,166028.80699812248,143477.37439388782,170025.93760610744,127306.55993811041,351.8699951171875
165,2023-12-18,2339.093233,3.064135,3.5471,1.674713,3.203622,5.252833,2.556734,2.792064,3.78382,2.189327,4.005196,5.435609,3.906593,1.150189,3.084712,164408.56917255186,142214.51621660963,168529.5908792056,126077.10097622685,350.55499267578125
166,2023-12-15,2332.649678,3.045637,3.5353,1.668384,3.186425,5.164147,2.55959,2.779341,3.777774,2.183393,3.999051,5.426466,3.897565,1.148089,3.03936,160926.21907868236,139109.08256007172,165506.8884401936,123013.88912963867,345.05999755859375
167,2023-12-14,2336.836256,3.045874,3.5425,1.663663,3.190505,5.201843,2.55175,2.739509,3.777087,2.187185,3.997018,5.446451,3.875555,1.147746,3.045484,162631.826114282,139676.78416650742,166185.73637986556,124676.97138357908,348.14300537109375
168,2023-12-13,2275.118865,3.059203,3.4414,1.668746,3.165449,5.245876,2.54761,2.748777,3.778841,2.140804,3.944165,5.441782,3.880892,1.147399,3.059617,164665.61986473016,142000.48087987676,168476.8766153287,128023.94104964845,353.62799072265625
169,2023-12-12,2279.797127,3.049091,3.4468,1.67573,3.159032,5.188505,2.542426,2.766533,3.77803,2.132218,3.967428,5.41116,3.876809,1.147406,3.043098,163441.7474585725,141094.39190730918,167594.66561895795,128109.51157219242,355.8399963378906
170,2023-12-11,2252.5519,3.038593,3.4089,1.668883,3.161706,5.171679,2.537787,2.777852,3.776527,2.133728,3.970927,5.398561,3.888383,1.146551,3.029859,161351.22652924992,138820.26600688137,165220.3308798559,126003.97563624755,352.89300537109375
171,2023-12-08,2267.235678,3.026154,3.4296,1.66866,3.172714,5.172034,2.5374,2.755673,3.774355,2.130208,3.99676,5.436626,3.852347,1.146371,3.026503,160888.20680422895,137783.34237620048,164255.62872257642,124725.14967683237,353.2489929199219
172,2023-12-07,2257.672717,3.019567,3.4116,1.646217,3.173204,5.131866,2.544256,2.748133,3.771662,2.099581,3.984975,5.42465,3.86728,1.145329,2.999017,159951.86666547507,136959.99660743028,162549.3486194238,124398.35343875736,352.7030029296875
173,2023-12-06,2258.726337,3.03689,3.4101,1.648287,3.174984,5.097474,2.5425,2.727577,3.759874,2.094182,4.001747,5.396536,3.849254,1.144603,2.98616,158271.2018831866,134673.30030565616,160337.23660013638,123917.95380754396,351.6600036621094
174,2023-12-05,2258.225096,3.03072,3.4104,1.63599,3.16894,5.073849,2.538371,2.724141,3.758413,2.075817,3.975193,5.383374,3.833428,1.143368,2.967018,158267.1872323081,134907.48307572678,161087.48592100292,124343.57971284911,350.2340087890625
175,2023-11-30,2236.920542,3.056385,3.3758,1.615561,3.1637,5.034551,2.516248,2.71136,3.745011,2.034484,3.958482,5.328207,3.761637,1.140787,2.933811,155442.53964565694,133084.8987227697,158151.75474590063,123888.24096679688,344.1340026855469
176,2023-11-29,2216.453992,3.041661,3.3448,1.606186,3.159604,4.983754,2.518853,2.677771,3.74319,2.009672,3.958086,5.317526,3.777748,1.139009,2.908266,154223.69672250934,132895.37035681307,157573.83561682887,122951.75859901123,342.7799987792969
177,2023-11-28,2210.026742,3.031729,3.3294,1.605875,3.173575,5.020188,2.511884,2.667873,3.747432,2.001136,3.951035,5.322543,3.744483,1.139054,2.927354,155864.85171673726,134345.93738916237,158522.263899751,124643.54154591076,346.1839904785156
178,2023-11-27,2160.233253,3.030591,3.2542,1.607829,3.159701,5.011118,2.507537,2.687047,3.750318,2.005736,3.954497,5.290711,3.756167,1.137949,2.926556,155966.17342380807,134214.59566054866,158489.1943276208,125295.37152678706,346.75201416015625
179,2023-11-24,2168.19451,3.037533,3.2703,1.614144,3.160545,5.042198,2.498796,2.699531,3.751074,2.016645,3.965643,5.307468,3.755778,1.137888,2.942007,156724.30152623728,134741.71830316074,159055.8003306724,126143.72736711428,347.80999755859375
181,2023-11-22,2196.665606,3.023383,3.3094,1.61225,3.152034,5.046348,2.506172,2.712305,3.736463,2.020546,3.966569,5.279551,3.767719,1.137942,2.948597,156848.57890837267,135122.08102786355,159453.10133601166,126014.93133178726,348.29998779296875
182,2023-11-21,2182.124489,3.003769,3.2906,1.602258,3.150182,5.00378,2.505635,2.695724,3.727494,1.994708,3.9624,5.268057,3.762317,1.137077,2.918435,155612.8301298581,134026.4958818257,158227.92859600112,125227.29528808594,346.8900146484375
183,2023-11-20,2199.400491,3.008334,3.3096,1.600366,3.153837,5.003513,2.500685,2.688909,3.728622,2.004461,3.959791,5.269272,3.736808,1.136272,2.91435,155682.5227520615,134576.09820660204,159276.45474724472,125124.60024941526,346.28900146484375
184,2023-11-17,2203.89401,2.999995,3.3113,1.592347,3.123465,4.974476,2.500369,2.67607,3.725156,1.999989,3.947753,5.234159,3.728768,1.135652,2.902899,154714.13265088946,133147.41281365044,157286.19509526528,124471.17735326663,346.78399658203125
185,2023-11-16,2225.337642,2.974706,3.3406,1.578306,3.112199,4.943143,2.500987,2.669006,3.743537,1.982815,3.935837,5.243359,3.734057,1.134974,2.883164,154422.1239219103,133030.39924838953,157115.66335606016,124713.07564487308,346.55999755859375
186,2023-11-15,2242.526064,2.969497,3.3641,1.583332,3.112577,4.950211,2.495836,2.665893,3.706931,1.992023,3.948658,5.237175,3.732448,1.134086,2.897213,153638.9023559168,132404.25508785993,156163.1632115692,123172.47356148437,345.2239990234375
187,2023-11-14,2229.743154,2.965452,3.3489,1.577605,3.119273,4.949919,2.496086,2.643485,3.69337,1.995167,3.927873,5.216683,3.65133,1.135313,2.91902,156492.31719409674,135047.15274715796,159193.40972664207,124830.61672973633,352.3800048828125
188,2023-11-13,2207.103594,2.918992,3.3141,1.558462,3.095566,4.917448,2.486086,2.652681,3.692449,1.924916,3.938212,5.227562,3.653471,1.135185,2.873734,153527.96823028475,132213.34528791904,155446.66049661487,123347.72311803699,352.4119873046875
189,2023-11-09,2215.567338,2.92196,3.3196,1.564383,3.112935,4.891272,2.490486,2.651611,3.690484,1.940583,3.981632,5.197799,3.651307,1.134822,2.867987,151917.7944167331,130228.9994096607,152815.88478810713,123193.04755869135,353.82000732421875
190,2023-11-08,2214.89395,2.931541,3.318,1.546061,3.119516,4.921068,2.492725,2.654928,3.695055,1.937979,3.968354,5.174879,3.673231,1.13506,2.86663,152964.73154254723,131112.84278354608,153590.20389353018,122410.12348962389,353.4800109863281
191,2023-11-07,2214.463686,2.938715,3.3148,1.539269,3.131988,4.923736,2.489237,2.655758,3.681973,1.934621,3.971536,5.175319,3.696192,1.134838,2.865744,152978.18426171318,131135.96435805317,153079.30150161497,122464.56184719224,353.7699890136719
192,2023-11-03,2217.079505,2.93631,3.3195,1.555933,3.148337,4.927487,2.488789,2.651225,3.641905,1.973902,3.997617,5.159476,3.672886,1.13573,2.888772,154693.4105532663,131505.0225056121,153036.05934074242,126503.83419810794,359.5799865722656
